These results were obtained with 100 generations of 200 individuals and 0.1 mutation

Generation 38 Bot 100, score = 9145
Generation 38 Bot 110, score = 9316
Generation 38 Bot 120, score = 7340
Generation 38 Bot 130, score = 16936
Generation 38 Bot 140, score = 12035
Generation 38 Bot 150, score = 9316
Generation 38 Bot 160, score = 16331
Generation 38 Bot 170, score = 21006
Generation 38 Bot 180, score = 12761
Generation 38 Bot 190, score = 15776
Generation 39 Bot 0, score = 12661
Generation 39 Bot 10, score = 30481
Generation 39 Bot 20, score = 16953
Generation 39 Bot 30, score = 9930
Generation 39 Bot 40, score = 15251
Generation 39 Bot 50, score = 23205
Generation 39 Bot 60, score = 31575
Generation 39 Bot 70, score = 8101
Generation 39 Bot 80, score = 10685
Generation 39 Bot 90, score = 16853
Generation 39 Bot 100, score = 7140
Generation 39 Bot 110, score = 8746
Generation 39 Bot 120, score = 20603
Generation 39 Bot 130, score = 17036
Generation 39 Bot 140, score = 5886
Generation 39 Bot 150, score = 11425
Generation 39 Bot 160, score = 5456
Generation 39 Bot 170, score = 4378
Generation 39 Bot 180, score = 16390
Generation 39 Bot 190, score = 4295
Generation 40 Bot 0, score = 12035
Generation 40 Bot 10, score = 30535
Generation 40 Bot 20, score = 23753
Generation 40 Bot 30, score = 38075
Generation 40 Bot 40, score = 42216
Generation 40 Bot 50, score = 21515
Generation 40 Bot 60, score = 16210
Generation 40 Bot 70, score = 38803
Generation 40 Bot 80, score = 16936
Generation 40 Bot 90, score = 15006
Generation 40 Bot 100, score = 11628
Generation 40 Bot 110, score = 34791
Generation 40 Bot 120, score = 7503
Generation 40 Bot 130, score = 8128
Generation 40 Bot 140, score = 4005
Generation 40 Bot 150, score = 14128
Generation 40 Bot 160, score = 13503
Generation 40 Bot 170, score = 9830
Generation 40 Bot 180, score = 19021
Generation 40 Bot 190, score = 12135
Generation 41 Bot 0, score = 12980
Generation 41 Bot 10, score = 9045
Generation 41 Bot 20, score = 10978
Generation 41 Bot 30, score = 10311
Generation 41 Bot 40, score = 13803
Generation 41 Bot 50, score = 17691
Generation 41 Bot 60, score = 5565
Generation 41 Bot 70, score = 27930
Generation 41 Bot 80, score = 3240
Generation 41 Bot 90, score = 4016
Generation 41 Bot 100, score = 8275
Generation 41 Bot 110, score = 15051
Generation 41 Bot 120, score = 18728
Generation 41 Bot 130, score = 13303
Generation 41 Bot 140, score = 10296
Generation 41 Bot 150, score = 9453
Generation 41 Bot 160, score = 5671
Generation 41 Bot 170, score = 11828
Generation 41 Bot 180, score = 17153
Generation 41 Bot 190, score = 9380
Generation 42 Bot 0, score = 3741
Generation 42 Bot 10, score = 9416
Generation 42 Bot 20, score = 13630
Generation 42 Bot 30, score = 27228
Generation 42 Bot 40, score = 12561
Generation 42 Bot 50, score = 33970
Generation 42 Bot 60, score = 5050
Generation 42 Bot 70, score = 4950
Generation 42 Bot 80, score = 26896
Generation 42 Bot 90, score = 30235
Generation 42 Bot 100, score = 5886
Generation 42 Bot 110, score = 28980
Generation 42 Bot 120, score = 14978
Generation 42 Bot 130, score = 8778
Generation 42 Bot 140, score = 11375
Generation 42 Bot 150, score = 12920
Generation 42 Bot 160, score = 27930
Generation 42 Bot 170, score = 21928
Generation 42 Bot 180, score = 8101
Generation 42 Bot 190, score = 7750
Generation 43 Bot 0, score = 7850
Generation 43 Bot 10, score = 12128
Generation 43 Bot 20, score = 52750
Generation 43 Bot 30, score = 17405
Generation 43 Bot 40, score = 10296
Generation 43 Bot 50, score = 8356
Generation 43 Bot 60, score = 10540
Generation 43 Bot 70, score = 15006
Generation 43 Bot 80, score = 16671
Generation 43 Bot 90, score = 12090
Generation 43 Bot 100, score = 10585
Generation 43 Bot 110, score = 8101
Generation 43 Bot 120, score = 7481
Generation 43 Bot 130, score = 7381
Generation 43 Bot 140, score = 6416
Generation 43 Bot 150, score = 24531
Generation 43 Bot 160, score = 10978
Generation 43 Bot 170, score = 15931
Generation 43 Bot 180, score = 72410
Generation 43 Bot 190, score = 10153
Generation 44 Bot 0, score = 17220
Generation 44 Bot 10, score = 14906
Generation 44 Bot 20, score = 23953
Generation 44 Bot 30, score = 11576
Generation 44 Bot 40, score = 14196
Generation 44 Bot 50, score = 14528
Generation 44 Bot 60, score = 26506
Generation 44 Bot 70, score = 2756
Generation 44 Bot 80, score = 7003
Generation 44 Bot 90, score = 55246
Generation 44 Bot 100, score = 29041
Generation 44 Bot 110, score = 27595
Generation 44 Bot 120, score = 21006
Generation 44 Bot 130, score = 30235
Generation 44 Bot 140, score = 19115
Generation 44 Bot 150, score = 23520
Generation 44 Bot 160, score = 1540
Generation 44 Bot 170, score = 28780
Generation 44 Bot 180, score = 4195
Generation 44 Bot 190, score = 8201
Generation 45 Bot 0, score = 19210
Generation 45 Bot 10, score = 16571
Generation 45 Bot 20, score = 11828
Generation 45 Bot 30, score = 22778
Generation 45 Bot 40, score = 13695
Generation 45 Bot 50, score = 4286
Generation 45 Bot 60, score = 38050
Generation 45 Bot 70, score = 20200
Generation 45 Bot 80, score = 13866
Generation 45 Bot 90, score = 7481
Generation 45 Bot 100, score = 14465
Generation 45 Bot 110, score = 25400
Generation 45 Bot 120, score = 20906
Generation 45 Bot 130, score = 31128
Generation 45 Bot 140, score = 24731
Generation 45 Bot 150, score = 6770
Generation 45 Bot 160, score = 30828
Generation 45 Bot 170, score = 22245
Generation 45 Bot 180, score = 9730
Generation 45 Bot 190, score = 6641
Generation 46 Bot 0, score = 13366
Generation 46 Bot 10, score = 21106
Generation 46 Bot 20, score = 17120
Generation 46 Bot 30, score = 21736
Generation 46 Bot 40, score = 14261
Generation 46 Bot 50, score = 8001
Generation 46 Bot 60, score = 13203
Generation 46 Bot 70, score = 1711
Generation 46 Bot 80, score = 18555
Generation 46 Bot 90, score = 14535
Generation 46 Bot 100, score = 6105
Generation 46 Bot 110, score = 17591
Generation 46 Bot 120, score = 8485
Generation 46 Bot 130, score = 11881
Generation 46 Bot 140, score = 25376
Generation 46 Bot 150, score = 13995
Generation 46 Bot 160, score = 5778
Generation 46 Bot 170, score = 13961
Generation 46 Bot 180, score = 4186
Generation 46 Bot 190, score = 16753
Generation 47 Bot 0, score = 18528
Generation 47 Bot 10, score = 16510
Generation 47 Bot 20, score = 26378
Generation 47 Bot 30, score = 36546
Generation 47 Bot 40, score = 32740
Generation 47 Bot 50, score = 9830
Generation 47 Bot 60, score = 22128
Generation 47 Bot 70, score = 9653
Generation 47 Bot 80, score = 16753
Generation 47 Bot 90, score = 14365
Generation 47 Bot 100, score = 9145
Generation 47 Bot 110, score = 18445
Generation 47 Bot 120, score = 23753
Generation 47 Bot 130, score = 6205
Generation 47 Bot 140, score = 13530
Generation 47 Bot 150, score = 20101
Generation 47 Bot 160, score = 11175
Generation 47 Bot 170, score = 29461
Generation 47 Bot 180, score = 9345
Generation 47 Bot 190, score = 9870
Generation 48 Bot 0, score = 7603
Generation 48 Bot 10, score = 14028
Generation 48 Bot 20, score = 10296
Generation 48 Bot 30, score = 10640
Generation 48 Bot 40, score = 9078
Generation 48 Bot 50, score = 6670
Generation 48 Bot 60, score = 18828
Generation 48 Bot 70, score = 39821
Generation 48 Bot 80, score = 14196
Generation 48 Bot 90, score = 11781
Generation 48 Bot 100, score = 10396
Generation 48 Bot 110, score = 1770
Generation 48 Bot 120, score = 5665
Generation 48 Bot 130, score = 15225
Generation 48 Bot 140, score = 71453
Generation 48 Bot 150, score = 18155
Generation 48 Bot 160, score = 9211
Generation 48 Bot 170, score = 8878
Generation 48 Bot 180, score = 5151
Generation 48 Bot 190, score = 10496
Generation 49 Bot 0, score = 10453
Generation 49 Bot 10, score = 9245
Generation 49 Bot 20, score = 7681
Generation 49 Bot 30, score = 7321
Generation 49 Bot 40, score = 13080
Generation 49 Bot 50, score = 11881
Generation 49 Bot 60, score = 11628
Generation 49 Bot 70, score = 12661
Generation 49 Bot 80, score = 19306
Generation 49 Bot 90, score = 11126
Generation 49 Bot 100, score = 28641
Generation 49 Bot 110, score = 12503
Generation 49 Bot 120, score = 10978
Generation 49 Bot 130, score = 22891
Generation 49 Bot 140, score = 15676
Generation 49 Bot 150, score = 2053
Generation 49 Bot 160, score = 4853
Generation 49 Bot 170, score = 15006
Generation 49 Bot 180, score = 8228
Generation 49 Bot 190, score = 4465
Generation 50 Bot 0, score = 11275
Generation 50 Bot 10, score = 16331
Generation 50 Bot 20, score = 47271
Generation 50 Bot 30, score = 22566
Generation 50 Bot 40, score = 9416
Generation 50 Bot 50, score = 21521
Generation 50 Bot 60, score = 5995
Generation 50 Bot 70, score = 17491
Generation 50 Bot 80, score = 5560
Generation 50 Bot 90, score = 9930
Generation 50 Bot 100, score = 20401
Generation 50 Bot 110, score = 20100
Generation 50 Bot 120, score = 32985
Generation 50 Bot 130, score = 23853
Generation 50 Bot 140, score = 15525
Generation 50 Bot 150, score = 14806
Generation 50 Bot 160, score = 1953
Generation 50 Bot 170, score = 11126
Generation 50 Bot 180, score = 16836
Generation 50 Bot 190, score = 17866
Generation 51 Bot 0, score = 11625
Generation 51 Bot 10, score = 27196
Generation 51 Bot 20, score = 10253
Generation 51 Bot 30, score = 15051
Generation 51 Bot 40, score = 11935
Generation 51 Bot 50, score = 101825
Generation 51 Bot 60, score = 28203
Generation 51 Bot 70, score = 9453
Generation 51 Bot 80, score = 6986
Generation 51 Bot 90, score = 6428
Generation 51 Bot 100, score = 16653
Generation 51 Bot 110, score = 8228
Generation 51 Bot 120, score = 15078
Generation 51 Bot 130, score = 14296
Generation 51 Bot 140, score = 6441
Generation 51 Bot 150, score = 23636
Generation 51 Bot 160, score = 28030
Generation 51 Bot 170, score = 17036
Generation 51 Bot 180, score = 13566
Generation 51 Bot 190, score = 16771
Generation 52 Bot 0, score = 32231
Generation 52 Bot 10, score = 11325
Generation 52 Bot 20, score = 7826
Generation 52 Bot 30, score = 18155
Generation 52 Bot 40, score = 42395
Generation 52 Bot 50, score = 24390
Generation 52 Bot 60, score = 2950
Generation 52 Bot 70, score = 14535
Generation 52 Bot 80, score = 9830
Generation 52 Bot 90, score = 19803
Generation 52 Bot 100, score = 10440
Generation 52 Bot 110, score = 5460
Generation 52 Bot 120, score = 6416
Generation 52 Bot 130, score = 15776
Generation 52 Bot 140, score = 10396
Generation 52 Bot 150, score = 8026
Generation 52 Bot 160, score = 4286
Generation 52 Bot 170, score = 13730
Generation 52 Bot 180, score = 19306
Generation 52 Bot 190, score = 1891
Generation 53 Bot 0, score = 9245
Generation 53 Bot 10, score = 5671
Generation 53 Bot 20, score = 11628
Generation 53 Bot 30, score = 15325
Generation 53 Bot 40, score = 10978
Generation 53 Bot 50, score = 14428
Generation 53 Bot 60, score = 13730
Generation 53 Bot 70, score = 22036
Generation 53 Bot 80, score = 9791
Generation 53 Bot 90, score = 11325
Generation 53 Bot 100, score = 4951
Generation 53 Bot 110, score = 9516
Generation 53 Bot 120, score = 18728
Generation 53 Bot 130, score = 17491
Generation 53 Bot 140, score = 4371
Generation 53 Bot 150, score = 30828
Generation 53 Bot 160, score = 13203
Generation 53 Bot 170, score = 3003
Generation 53 Bot 180, score = 28403
Generation 53 Bot 190, score = 54385
Generation 54 Bot 0, score = 8646
Generation 54 Bot 10, score = 13630
Generation 54 Bot 20, score = 14635
Generation 54 Bot 30, score = 16671
Generation 54 Bot 40, score = 32231
Generation 54 Bot 50, score = 8585
Generation 54 Bot 60, score = 18728
Generation 54 Bot 70, score = 10640
Generation 54 Bot 80, score = 25700
Generation 54 Bot 90, score = 18166
Generation 54 Bot 100, score = 4851
Generation 54 Bot 110, score = 30135
Generation 54 Bot 120, score = 49970
Generation 54 Bot 130, score = 15425
Generation 54 Bot 140, score = 16390
Generation 54 Bot 150, score = 40770
Generation 54 Bot 160, score = 23620
Generation 54 Bot 170, score = 16590
Generation 54 Bot 180, score = 8256
Generation 54 Bot 190, score = 25525
Generation 55 Bot 0, score = 11628
Generation 55 Bot 10, score = 5565
Generation 55 Bot 20, score = 12035
Generation 55 Bot 30, score = 10353
Generation 55 Bot 40, score = 4565
Generation 55 Bot 50, score = 2053
Generation 55 Bot 60, score = 9316
Generation 55 Bot 70, score = 11728
Generation 55 Bot 80, score = 25076
Generation 55 Bot 90, score = 9180
Generation 55 Bot 100, score = 17955
Generation 55 Bot 110, score = 45250
Generation 55 Bot 120, score = 11126
Generation 55 Bot 130, score = 9011
Generation 55 Bot 140, score = 4016
Generation 55 Bot 150, score = 6205
Generation 55 Bot 160, score = 12035
Generation 55 Bot 170, score = 21310
Generation 55 Bot 180, score = 15525
Generation 55 Bot 190, score = 990
Generation 56 Bot 0, score = 31525
Generation 56 Bot 10, score = 11325
Generation 56 Bot 20, score = 16571
Generation 56 Bot 30, score = 21721
Generation 56 Bot 40, score = 14465
Generation 56 Bot 50, score = 3240
Generation 56 Bot 60, score = 4095
Generation 56 Bot 70, score = 13861
Generation 56 Bot 80, score = 4951
Generation 56 Bot 90, score = 12535
Generation 56 Bot 100, score = 11375
Generation 56 Bot 110, score = 10740
Generation 56 Bot 120, score = 46153
Generation 56 Bot 130, score = 10596
Generation 56 Bot 140, score = 17036
Generation 56 Bot 150, score = 7103
Generation 56 Bot 160, score = 31875
Generation 56 Bot 170, score = 8556
Generation 56 Bot 180, score = 16031
Generation 56 Bot 190, score = 16453
Generation 57 Bot 0, score = 34070
Generation 57 Bot 10, score = 17220
Generation 57 Bot 20, score = 11676
Generation 57 Bot 30, score = 17491
Generation 57 Bot 40, score = 35978
Generation 57 Bot 50, score = 8615
Generation 57 Bot 60, score = 16890
Generation 57 Bot 70, score = 13503
Generation 57 Bot 80, score = 26506
Generation 57 Bot 90, score = 10296
Generation 57 Bot 100, score = 28303
Generation 57 Bot 110, score = 10685
Generation 57 Bot 120, score = 2728
Generation 57 Bot 130, score = 18728
Generation 57 Bot 140, score = 32896
Generation 57 Bot 150, score = 21106
Generation 57 Bot 160, score = 21421
Generation 57 Bot 170, score = 12561
Generation 57 Bot 180, score = 3003
Generation 57 Bot 190, score = 12980
Generation 58 Bot 0, score = 57830
Generation 58 Bot 10, score = 5456
Generation 58 Bot 20, score = 47786
Generation 58 Bot 30, score = 32885
Generation 58 Bot 40, score = 5050
Generation 58 Bot 50, score = 25425
Generation 58 Bot 60, score = 10540
Generation 58 Bot 70, score = 40670
Generation 58 Bot 80, score = 8746
Generation 58 Bot 90, score = 33440
Generation 58 Bot 100, score = 7481
Generation 58 Bot 110, score = 15853
Generation 58 Bot 120, score = 6903
Generation 58 Bot 130, score = 6886
Generation 58 Bot 140, score = 8585
Generation 58 Bot 150, score = 19603
Generation 58 Bot 160, score = 6216
Generation 58 Bot 170, score = 10540
Generation 58 Bot 180, score = 8428
Generation 58 Bot 190, score = 23636
Generation 59 Bot 0, score = 4465
Generation 59 Bot 10, score = 5251
Generation 59 Bot 20, score = 60431
Generation 59 Bot 30, score = 15931
Generation 59 Bot 40, score = 35080
Generation 59 Bot 50, score = 8275
Generation 59 Bot 60, score = 13203
Generation 59 Bot 70, score = 25951
Generation 59 Bot 80, score = 10030
Generation 59 Bot 90, score = 14228
Generation 59 Bot 100, score = 24171
Generation 59 Bot 110, score = 10253
Generation 59 Bot 120, score = 11226
Generation 59 Bot 130, score = 16031
Generation 59 Bot 140, score = 16936
Generation 59 Bot 150, score = 10978
Generation 59 Bot 160, score = 13795
Generation 59 Bot 170, score = 9345
Generation 59 Bot 180, score = 14365
Generation 59 Bot 190, score = 2850
Generation 60 Bot 0, score = 16590
Generation 60 Bot 10, score = 31128
Generation 60 Bot 20, score = 29946
Generation 60 Bot 30, score = 10540
Generation 60 Bot 40, score = 6903
Generation 60 Bot 50, score = 7975
Generation 60 Bot 60, score = 16210
Generation 60 Bot 70, score = 11375
Generation 60 Bot 80, score = 2556
Generation 60 Bot 90, score = 2180
Generation 60 Bot 100, score = 5565
Generation 60 Bot 110, score = 23320
Generation 60 Bot 120, score = 19903
Generation 60 Bot 130, score = 32278
Generation 60 Bot 140, score = 8515
Generation 60 Bot 150, score = 6216
Generation 60 Bot 160, score = 18455
Generation 60 Bot 170, score = 6328
Generation 60 Bot 180, score = 12028
Generation 60 Bot 190, score = 10685
Generation 61 Bot 0, score = 9416
Generation 61 Bot 10, score = 21945
Generation 61 Bot 20, score = 123165
Generation 61 Bot 30, score = 9278
Generation 61 Bot 40, score = 27661
Generation 61 Bot 50, score = 12503
Generation 61 Bot 60, score = 31575
Generation 61 Bot 70, score = 14161
Generation 61 Bot 80, score = 22028
Generation 61 Bot 90, score = 15078
Generation 61 Bot 100, score = 38826
Generation 61 Bot 110, score = 37056
Generation 61 Bot 120, score = 22036
Generation 61 Bot 130, score = 23636
Generation 61 Bot 140, score = 6428
Generation 61 Bot 150, score = 14706
Generation 61 Bot 160, score = 15525
Generation 61 Bot 170, score = 9791
Generation 61 Bot 180, score = 15651
Generation 61 Bot 190, score = 8715
Generation 62 Bot 0, score = 5560
Generation 62 Bot 10, score = 1830
Generation 62 Bot 20, score = 26865
Generation 62 Bot 30, score = 8428
Generation 62 Bot 40, score = 18336
Generation 62 Bot 50, score = 18921
Generation 62 Bot 60, score = 5456
Generation 62 Bot 70, score = 10611
Generation 62 Bot 80, score = 7975
Generation 62 Bot 90, score = 9180
Generation 62 Bot 100, score = 32996
Generation 62 Bot 110, score = 11325
Generation 62 Bot 120, score = 19703
Generation 62 Bot 130, score = 37085
Generation 62 Bot 140, score = 8385
Generation 62 Bot 150, score = 23636
Generation 62 Bot 160, score = 12190
Generation 62 Bot 170, score = 26151
Generation 62 Bot 180, score = 19110
Generation 62 Bot 190, score = 11881
Generation 63 Bot 0, score = 26435
Generation 63 Bot 10, score = 26406
Generation 63 Bot 20, score = 8401
Generation 63 Bot 30, score = 38326
Generation 63 Bot 40, score = 15251
Generation 63 Bot 50, score = 13203
Generation 63 Bot 60, score = 22755
Generation 63 Bot 70, score = 17305
Generation 63 Bot 80, score = 9045
Generation 63 Bot 90, score = 47071
Generation 63 Bot 100, score = 9653
Generation 63 Bot 110, score = 25725
Generation 63 Bot 120, score = 8001
Generation 63 Bot 130, score = 9653
Generation 63 Bot 140, score = 12546
Generation 63 Bot 150, score = 9516
Generation 63 Bot 160, score = 4950
Generation 63 Bot 170, score = 15078
Generation 63 Bot 180, score = 7003
Generation 63 Bot 190, score = 4560
Generation 64 Bot 0, score = 51121
Generation 64 Bot 10, score = 26665
Generation 64 Bot 20, score = 17491
Generation 64 Bot 30, score = 2211
Generation 64 Bot 40, score = 17505
Generation 64 Bot 50, score = 30135
Generation 64 Bot 60, score = 11078
Generation 64 Bot 70, score = 54456
Generation 64 Bot 80, score = 14706
Generation 64 Bot 90, score = 3340
Generation 64 Bot 100, score = 15178
Generation 64 Bot 110, score = 24531
Generation 64 Bot 120, score = 21621
Generation 64 Bot 130, score = 24771
Generation 64 Bot 140, score = 29890
Generation 64 Bot 150, score = 27296
Generation 64 Bot 160, score = 12035
Generation 64 Bot 170, score = 3755
Generation 64 Bot 180, score = 18336
Generation 64 Bot 190, score = 16571
Generation 65 Bot 0, score = 11576
Generation 65 Bot 10, score = 8778
Generation 65 Bot 20, score = 6655
Generation 65 Bot 30, score = 13141
Generation 65 Bot 40, score = 4016
Generation 65 Bot 50, score = 10831
Generation 65 Bot 60, score = 25053
Generation 65 Bot 70, score = 18436
Generation 65 Bot 80, score = 16571
Generation 65 Bot 90, score = 33553
Generation 65 Bot 100, score = 12190
Generation 65 Bot 110, score = 16131
Generation 65 Bot 120, score = 37528
Generation 65 Bot 130, score = 6770
Generation 65 Bot 140, score = 16471
Generation 65 Bot 150, score = 12920
Generation 65 Bot 160, score = 14696
Generation 65 Bot 170, score = 5995
Generation 65 Bot 180, score = 14565
Generation 65 Bot 190, score = 6541
Generation 66 Bot 0, score = 20703
Generation 66 Bot 10, score = 7603
Generation 66 Bot 20, score = 17120
Generation 66 Bot 30, score = 37401
Generation 66 Bot 40, score = 13403
Generation 66 Bot 50, score = 14735
Generation 66 Bot 60, score = 17391
Generation 66 Bot 70, score = 19510
Generation 66 Bot 80, score = 8356
Generation 66 Bot 90, score = 29846
Generation 66 Bot 100, score = 6986
Generation 66 Bot 110, score = 28303
Generation 66 Bot 120, score = 11178
Generation 66 Bot 130, score = 12090
Generation 66 Bot 140, score = 11375
Generation 66 Bot 150, score = 28066
Generation 66 Bot 160, score = 14906
Generation 66 Bot 170, score = 11628
Generation 66 Bot 180, score = 16131
Generation 66 Bot 190, score = 20703
Generation 67 Bot 0, score = 4095
Generation 67 Bot 10, score = 16231
Generation 67 Bot 20, score = 7975
Generation 67 Bot 30, score = 3841
Generation 67 Bot 40, score = 51660
Generation 67 Bot 50, score = 5665
Generation 67 Bot 60, score = 39081
Generation 67 Bot 70, score = 16671
Generation 67 Bot 80, score = 23491
Generation 67 Bot 90, score = 16671
Generation 67 Bot 100, score = 59053
Generation 67 Bot 110, score = 12090
Generation 67 Bot 120, score = 20000
Generation 67 Bot 130, score = 2415
Generation 67 Bot 140, score = 9011
Generation 67 Bot 150, score = 17878
Generation 67 Bot 160, score = 5986
Generation 67 Bot 170, score = 7240
Generation 67 Bot 180, score = 34770
Generation 67 Bot 190, score = 41441
Generation 68 Bot 0, score = 17705
Generation 68 Bot 10, score = 9011
Generation 68 Bot 20, score = 3081
Generation 68 Bot 30, score = 13041
Generation 68 Bot 40, score = 8746
Generation 68 Bot 50, score = 49655
Generation 68 Bot 60, score = 43478
Generation 68 Bot 70, score = 16771
Generation 68 Bot 80, score = 12335
Generation 68 Bot 90, score = 35016
Generation 68 Bot 100, score = 9015
Generation 68 Bot 110, score = 43865
Generation 68 Bot 120, score = 9691
Generation 68 Bot 130, score = 23853
Generation 68 Bot 140, score = 6086
Generation 68 Bot 150, score = 7360
Generation 68 Bot 160, score = 12646
Generation 68 Bot 170, score = 11476
Generation 68 Bot 180, score = 9970
Generation 68 Bot 190, score = 9045
Generation 69 Bot 0, score = 5151
Generation 69 Bot 10, score = 11881
Generation 69 Bot 20, score = 10585
Generation 69 Bot 30, score = 9078
Generation 69 Bot 40, score = 6555
Generation 69 Bot 50, score = 9730
Generation 69 Bot 60, score = 7850
Generation 69 Bot 70, score = 7003
Generation 69 Bot 80, score = 18345
Generation 69 Bot 90, score = 6516
Generation 69 Bot 100, score = 5995
Generation 69 Bot 110, score = 9691
Generation 69 Bot 120, score = 4286
Generation 69 Bot 130, score = 10153
Generation 69 Bot 140, score = 14228
Generation 69 Bot 150, score = 5995
Generation 69 Bot 160, score = 9830
Generation 69 Bot 170, score = 4471
Generation 69 Bot 180, score = 17591
Generation 69 Bot 190, score = 7740
Generation 70 Bot 0, score = 14128
Generation 70 Bot 10, score = 2515
Generation 70 Bot 20, score = 9930
Generation 70 Bot 30, score = 9078
Generation 70 Bot 40, score = 10011
Generation 70 Bot 50, score = 9146
Generation 70 Bot 60, score = 6105
Generation 70 Bot 70, score = 24531
Generation 70 Bot 80, score = 12403
Generation 70 Bot 90, score = 5151
Generation 70 Bot 100, score = 18636
Generation 70 Bot 110, score = 5671
Generation 70 Bot 120, score = 7481
Generation 70 Bot 130, score = 5353
Generation 70 Bot 140, score = 5150
Generation 70 Bot 150, score = 23320
Generation 70 Bot 160, score = 6903
Generation 70 Bot 170, score = 14130
Generation 70 Bot 180, score = 9591
Generation 70 Bot 190, score = 14396
Generation 71 Bot 0, score = 27228
Generation 71 Bot 10, score = 10153
Generation 71 Bot 20, score = 6328
Generation 71 Bot 30, score = 30535
Generation 71 Bot 40, score = 11425
Generation 71 Bot 50, score = 10211
Generation 71 Bot 60, score = 13866
Generation 71 Bot 70, score = 465
Generation 71 Bot 80, score = 31425
Generation 71 Bot 90, score = 21110
Generation 71 Bot 100, score = 5560
Generation 71 Bot 110, score = 15400
Generation 71 Bot 120, score = 5460
Generation 71 Bot 130, score = 14835
Generation 71 Bot 140, score = 17405
Generation 71 Bot 150, score = 19606
Generation 71 Bot 160, score = 9245
Generation 71 Bot 170, score = 5151
Generation 71 Bot 180, score = 18828
Generation 71 Bot 190, score = 5560
Generation 72 Bot 0, score = 1753
Generation 72 Bot 10, score = 16231
Generation 72 Bot 20, score = 5871
Generation 72 Bot 30, score = 12880
Generation 72 Bot 40, score = 17136
Generation 72 Bot 50, score = 4950
Generation 72 Bot 60, score = 5150
Generation 72 Bot 70, score = 16836
Generation 72 Bot 80, score = 9416
Generation 72 Bot 90, score = 4095
Generation 72 Bot 100, score = 5760
Generation 72 Bot 110, score = 5878
Generation 72 Bot 120, score = 17391
Generation 72 Bot 130, score = 10353
Generation 72 Bot 140, score = 3670
Generation 72 Bot 150, score = 4465
Generation 72 Bot 160, score = 9316
Generation 72 Bot 170, score = 11078
Generation 72 Bot 180, score = 20910
Generation 72 Bot 190, score = 4656
Generation 73 Bot 0, score = 6555
Generation 73 Bot 10, score = 24610
Generation 73 Bot 20, score = 44753
Generation 73 Bot 30, score = 12761
Generation 73 Bot 40, score = 9145
Generation 73 Bot 50, score = 8878
Generation 73 Bot 60, score = 6095
Generation 73 Bot 70, score = 10440
Generation 73 Bot 80, score = 31028
Generation 73 Bot 90, score = 12503
Generation 73 Bot 100, score = 9870
Generation 73 Bot 110, score = 6541
Generation 73 Bot 120, score = 33453
Generation 73 Bot 130, score = 19121
Generation 73 Bot 140, score = 16836
Generation 73 Bot 150, score = 21728
Generation 73 Bot 160, score = 34553
Generation 73 Bot 170, score = 10878
Generation 73 Bot 180, score = 15676
Generation 73 Bot 190, score = 19801
Generation 74 Bot 0, score = 61875
Generation 74 Bot 10, score = 23205
Generation 74 Bot 20, score = 6655
Generation 74 Bot 30, score = 19503
Generation 74 Bot 40, score = 28166
Generation 74 Bot 50, score = 24290
Generation 74 Bot 60, score = 4395
Generation 74 Bot 70, score = 9753
Generation 74 Bot 80, score = 17591
Generation 74 Bot 90, score = 16390
Generation 74 Bot 100, score = 11525
Generation 74 Bot 110, score = 8385
Generation 74 Bot 120, score = 41905
Generation 74 Bot 130, score = 8978
Generation 74 Bot 140, score = 15500
Generation 74 Bot 150, score = 12035
Generation 74 Bot 160, score = 25276
Generation 74 Bot 170, score = 15325
Generation 74 Bot 180, score = 14628
Generation 74 Bot 190, score = 31225
Generation 75 Bot 0, score = 6428
Generation 75 Bot 10, score = 26378
Generation 75 Bot 20, score = 20906
Generation 75 Bot 30, score = 39481
Generation 75 Bot 40, score = 12861
Generation 75 Bot 50, score = 7681
Generation 75 Bot 60, score = 9870
Generation 75 Bot 70, score = 2016
Generation 75 Bot 80, score = 22466
Generation 75 Bot 90, score = 7681
Generation 75 Bot 100, score = 19215
Generation 75 Bot 110, score = 4565
Generation 75 Bot 120, score = 18245
Generation 75 Bot 130, score = 64046
Generation 75 Bot 140, score = 16571
Generation 75 Bot 150, score = 6555
Generation 75 Bot 160, score = 19606
Generation 75 Bot 170, score = 24690
Generation 75 Bot 180, score = 3670
Generation 75 Bot 190, score = 8615
Generation 76 Bot 0, score = 12920
Generation 76 Bot 10, score = 12403
Generation 76 Bot 20, score = 16471
Generation 76 Bot 30, score = 16390
Generation 76 Bot 40, score = 1540
Generation 76 Bot 50, score = 10731
Generation 76 Bot 60, score = 11425
Generation 76 Bot 70, score = 11425
Generation 76 Bot 80, score = 12035
Generation 76 Bot 90, score = 6205
Generation 76 Bot 100, score = 11126
Generation 76 Bot 110, score = 14735
Generation 76 Bot 120, score = 12446
Generation 76 Bot 130, score = 28866
Generation 76 Bot 140, score = 10296
Generation 76 Bot 150, score = 38226
Generation 76 Bot 160, score = 43565
Generation 76 Bot 170, score = 8456
Generation 76 Bot 180, score = 15006
Generation 76 Bot 190, score = 15078
Generation 77 Bot 0, score = 50055
Generation 77 Bot 10, score = 16571
Generation 77 Bot 20, score = 20200
Generation 77 Bot 30, score = 9691
Generation 77 Bot 40, score = 5356
Generation 77 Bot 50, score = 4105
